site,date,tair,tsoil_10cm,WTD,PARin
SE-Deg,2022-12-13,-15.605647291666667,0.020515625,NA,3.4656975788541664
SE-Deg,2022-12-14,-20.273488541666666,0.017984375,NA,5.762752629896093
SE-Deg,2022-12-15,-16.784353958333334,0.01603125,NA,5.081048964583333
SE-Deg,2022-12-16,-14.203603020833333,0.010739583333333334,NA,6.635041954666667
SE-Deg,2022-12-17,-14.415513395833333,0.002875,NA,5.708447964
SE-Deg,2022-12-18,-6.343249833333333,-0.0010989583333333333,NA,1.74371605625
SE-Deg,2022-12-19,-8.319407333333332,-0.0094375,NA,3.5020596916666666
SE-Deg,2022-12-20,-4.051489541666666,-0.004671875,NA,2.426505550625
SE-Deg,2022-12-21,-5.816434083333333,0.003359375,NA,1.3099698527083334
SE-Deg,2022-12-22,-7.8248554375,0.006088541666666667,NA,2.3229415189583333
SE-Deg,2022-12-23,-9.293967708333334,0.006095486111111111,NA,5.881068716666666
SE-Deg,2022-12-24,-7.933164,2.0833333333333375e-4,NA,5.405545172916667
SE-Deg,2022-12-25,-11.0303731875,-0.012604166666666673,NA,3.8593921125
SE-Deg,2022-12-26,-1.07357361875,-0.012625,NA,1.833150479375
SE-Deg,2022-12-27,-5.681716791666667,6.944444444444438e-4,NA,1.5668254097916667
SE-Deg,2022-12-28,-9.305232395833333,9.322916666666677e-4,NA,4.372275570833334
SE-Deg,2022-12-29,-9.716948020833334,-0.014624999999999999,NA,1.5669760616666666
SE-Deg,2022-12-30,-1.0296897524166666,-0.012864583333333334,NA,3.9251503833333334
SE-Deg,2022-12-31,-0.205802172875,-0.002994791666666667,NA,2.5275804791666667
SE-HfM,2020-04-01,-0.8348085106382979,0.3931702127659575,NA,296.393
SE-HfM,2020-04-02,-2.878875,0.39508333333333334,NA,214.83133333333333
SE-HfM,2020-04-03,-3.1480208333333333,0.39345833333333335,NA,227.852875
SE-HfM,2020-04-04,-3.335916666666667,0.39189583333333333,NA,326.4673125
SE-HfM,2020-04-05,-3.5553125,0.3917291666666667,NA,360.54435416666666
SE-HfM,2020-04-06,0.3203958333333333,0.3954166666666667,NA,278.11075
SE-HfM,2020-04-07,3.6698333333333335,0.3974375,NA,217.91652083333332
SE-HfM,2020-04-08,4.017541666666666,0.3961875,NA,268.26283333333333
SE-HfM,2020-04-09,1.0109583333333334,0.39385416666666667,NA,377.4597708333333
SE-HfM,2020-04-10,-0.7098125,0.3927916666666667,NA,344.7590416666667
SE-HfM,2020-04-11,-1.1746041666666667,0.3946041666666667,NA,390.22566666666665
SE-HfM,2020-04-12,-0.21510416666666668,0.4005,NA,152.62591666666665
SE-HfM,2020-04-13,-1.9043333333333332,0.40577083333333336,NA,137.7935625
SE-HfM,2020-04-14,0.9403125,0.40847916666666667,NA,366.211125
SE-HfM,2020-04-15,2.1184375,0.41054166666666664,NA,384.2873125
SE-HfM,2020-04-16,1.7253541666666667,0.4155,NA,411.2603125
SE-HfM,2020-04-17,1.5243125,0.42893749999999997,NA,441.26560416666666
SE-HfM,2020-04-18,2.415375,0.43866666666666665,NA,431.90439583333335
SE-HfM,2020-04-19,4.8367708333333335,0.45077083333333334,NA,395.16629166666667
SE-HfM,2020-04-20,5.251229166666667,0.45845833333333336,NA,366.3929375
SE-HfM,2020-04-21,5.6567083333333334,0.43683333333333335,NA,481.28327083333335
SE-HfM,2020-04-22,4.1695,0.437875,NA,446.92302083333334
SE-HfM,2020-04-23,2.5584166666666666,0.46539583333333334,NA,298.9088125
SE-HfM,2020-04-24,1.9177708333333334,0.48533333333333334,NA,243.80245833333333
SE-HfM,2020-04-25,0.9610416666666667,0.47833333333333333,NA,462.311875
SE-HfM,2020-04-26,1.7560416666666667,0.487125,NA,393.27141666666665
SE-HfM,2020-04-27,0.42181250000000003,0.4600416666666667,NA,265.006875
SE-HfM,2020-04-28,-0.8532708333333333,0.4583541666666667,NA,320.1093125
SE-HfM,2020-04-29,-0.6202708333333333,0.44283333333333336,NA,436.68441666666666
SE-HfM,2020-04-30,-0.5122083333333334,0.4764791666666667,NA,399.21110416666664
SE-HfM,2020-05-01,1.1753125,0.5048125,4.2598735423269805,242.32785416666667
SE-HfM,2020-05-02,1.6860416666666667,0.53225,4.547274282514564,137.7456875
SE-HfM,2020-05-03,4.468541666666667,0.5387708333333334,3.0964409756022637,478.8131875
SE-HfM,2020-05-04,3.4828333333333332,0.5256875,-0.7861543785176653,423.89433333333335
SE-HfM,2020-05-05,3.9114375,0.535375,-2.0930082831643326,497.5733125
SE-HfM,2020-05-06,4.202416666666667,0.8083125,-2.460465286756451,444.6059583333333
SE-HfM,2020-05-07,3.1002083333333332,1.0828958333333334,-2.6977653923115956,464.16425
SE-HfM,2020-05-08,2.051270833333333,1.0653958333333333,-2.823955985850753,338.84116666666665
SE-HfM,2020-05-09,2.4318333333333335,2.637583333333333,-2.6432596420134753,542.6220416666666
SE-HfM,2020-05-10,1.1356666666666666,2.7091666666666665,-2.3318021795017336,247.00383333333335
SE-HfM,2020-05-11,0.609375,3.5136666666666665,-2.8480562600706767,522.5348125
SE-HfM,2020-05-12,0.746875,4.1968958333333335,-3.125355793497848,447.35695833333335
SE-HfM,2020-05-13,1.5991666666666666,5.110416666666667,-3.3717260912793012,510.2363541666667
SE-HfM,2020-05-14,1.4197916666666666,5.500479166666667,-3.5817101483477964,518.5233958333333
SE-HfM,2020-05-15,1.5159791666666667,5.8614375,-3.695194326722885,528.7987708333334
SE-HfM,2020-05-16,1.5961666666666667,6.104708333333333,-3.638602288687252,376.05941666666666
SE-HfM,2020-05-17,2.3143541666666665,5.609020833333333,-3.6470258378255314,379.34345833333333
SE-HfM,2020-05-18,3.67475,6.488875,-3.960316440252522,449.9186666666667
SE-HfM,2020-05-19,2.1417083333333333,6.9123125,-4.123137523527369,360.77204166666667
SE-HfM,2020-05-20,4.772125,6.849583333333333,-4.371408693829151,478.84041666666667
SE-HfM,2020-05-21,5.931041666666666,8.319395833333333,-4.866379381258037,626.0512916666667
SE-HfM,2020-05-22,7.739541666666667,9.220208333333334,-5.411116175074805,645.0273958333333
SE-HfM,2020-05-23,7.771208333333333,9.26125,-5.858274306480231,460.395375
SE-HfM,2020-05-24,6.082604166666666,8.811041666666666,-5.765862678686266,202.02183333333332
SE-HfM,2020-05-25,10.554083333333333,8.751958333333333,-6.2075826678577215,597.0545
SE-HfM,2020-05-26,13.397208333333333,10.201458333333333,-6.352908066223876,541.5040208333334
SE-HfM,2020-05-27,10.569833333333333,10.801666666666666,-6.684440969688891,498.4365
SE-HfM,2020-05-28,8.035958333333333,10.26375,-7.187886640441098,455.43247916666667
SE-HfM,2020-05-29,9.310291666666666,9.832916666666666,-7.586280783127177,437.127625
SE-HfM,2020-05-30,11.361812500000001,10.403333333333334,-8.128225143351669,679.2852083333333
SE-HfM,2020-05-31,15.675375,11.485625,-8.475985886690319,676.0831041666667
SE-HfM,2020-06-01,19.510625,12.999583333333334,-8.82884105641172,673.9059166666667
SE-HfM,2020-06-02,16.667708333333334,13.5775,-9.22467654658968,481.746375
SE-HfM,2020-06-03,13.574791666666666,13.624166666666667,-9.180015995824574,437.29179166666665
SE-HfM,2020-06-04,14.1349375,13.257291666666667,-9.698760466321813,582.7356458333334
SE-HfM,2020-06-05,11.222916666666666,12.454583333333334,-10.02724999194505,141.19375
SE-HfM,2020-06-06,11.282958333333333,12.262708333333332,-9.544921165814051,248.18385416666666
SE-HfM,2020-06-07,9.799687500000001,11.515208333333334,-7.323064887170044,189.47108333333333
SE-HfM,2020-06-08,10.360145833333334,11.639166666666666,-7.952019456094437,547.3183541666667
SE-HfM,2020-06-09,10.330166666666667,12.045625,-8.002426695734526,700.1328541666667
SE-HfM,2020-06-10,13.328923781221107,12.783021629514565,-8.886381238653943,725.4119375
SE-HfM,2020-06-11,15.707394812668582,13.614363930375028,-9.47979266881268,672.4226875
SE-HfM,2020-06-12,15.234479166666667,13.962916666666667,-10.09880926217746,699.9053125
SE-HfM,2020-06-13,17.862,14.544791666666667,-10.679370610332224,700.6260625
SE-HfM,2020-06-14,20.016458333333333,15.199166666666667,-11.283420051952556,691.8755833333333
SE-HfM,2020-06-15,19.164583333333333,15.636041666666667,-11.926076005938395,589.9330416666667
SE-HfM,2020-06-16,15.637708333333334,15.800625,-12.426701570846397,484.4075
SE-HfM,2020-06-17,16.163333333333334,15.447291666666667,-12.753213862948346,619.709625
SE-HfM,2020-06-18,15.675833333333333,16.02541666666667,-12.184517240032672,485.4444375
SE-HfM,2020-06-19,16.896875,16.31875,-13.298709875417899,667.5892916666667
SE-HfM,2020-06-20,16.635416666666668,16.22833333333333,-14.114687987557334,692.4857291666667
SE-HfM,2020-06-21,18.577291666666667,16.58125,-14.74887566258131,695.0429375
SE-HfM,2020-06-22,20.256458333333335,17.037708333333335,-15.339777801093181,695.8613541666666
SE-HfM,2020-06-23,21.338958333333334,17.398958333333333,-16.138488830288853,531.8781458333333
SE-HfM,2020-06-24,21.622916666666665,17.793958333333332,-16.91120788814396,617.6175625
SE-HfM,2020-06-25,23.943333333333335,18.438333333333333,-17.646403640553984,617.1854791666667
SE-HfM,2020-06-26,21.357291666666665,18.772083333333335,-18.17131374354737,574.449375
SE-HfM,2020-06-27,16.867083333333333,18.38875,-18.926230039977955,616.5977708333334
SE-HfM,2020-06-28,15.809375,17.457291666666666,-19.70913922442724,675.4182083333334
SE-HfM,2020-06-29,14.051874999999999,16.545208333333335,-18.681700355916018,214.9728125
SE-HfM,2020-06-30,14.9,16.558958333333333,-16.720090343363438,410.4555833333333
SE-HfM,2020-07-01,10.8319375,16.215833333333332,-17.608218279414604,435.80702083333335
SE-HfM,2020-07-02,9.643416666666667,15.427291666666667,-18.72274278069217,567.6754791666667
SE-HfM,2020-07-03,7.7881875,14.47375,-14.61737816057736,232.17808333333332
SE-HfM,2020-07-04,8.213729166666667,13.524375,-13.725341246576146,265.9093125
SE-HfM,2020-07-05,11.135395833333334,13.894583333333333,-14.234219042397912,598.934
SE-HfM,2020-07-06,9.4627083333333335,13.62625,-12.537965092068166,109.6953125
SE-HfM,2020-07-07,11.5525,13.64375,-10.665735196187564,351.559375
SE-HfM,2020-07-08,11.279833333333332,14.01875,-11.300978942228932,429.0554375
SE-HfM,2020-07-09,10.196666666666667,14.06,-9.473247217478846,242.13779166666666
SE-HfM,2020-07-10,11.8483125,14.250833333333333,-7.706670666670955,461.2346875
SE-HfM,2020-07-11,11.601645833333333,15.100416666666666,-7.3990088936027085,446.67660416666666
SE-HfM,2020-07-12,11.300791666666667,15.154375,-7.276591762001144,398.68354166666666
SE-HfM,2020-07-13,10.010958333333333,15.003125,-7.1659298398942015,389.1686666666667
SE-HfM,2020-07-14,12.2978125,15.290833333333333,-7.665304521801642,439.36145833333336
SE-HfM,2020-07-15,11.577208333333333,15.127916666666666,-8.23602500707256,268.6164375
SE-HfM,2020-07-16,15.002625,15.103541666666667,-8.560936046243986,544.3685208333334
SE-HfM,2020-07-17,17.2375,16.194583333333334,-9.045053847426432,608.102375
SE-HfM,2020-07-18,17.523125,16.646041666666665,-9.554281426546538,356.00502083333333
SE-HfM,2020-07-19,17.468125,16.553125,-9.921743254496603,389.64729166666666
SE-HfM,2020-07-20,16.747291666666666,16.474375000000002,-10.272707777524994,360.9688541666667
SE-HfM,2020-07-21,11.876579393068502,16.1775,-10.344059547770174,194.66541666666666
SE-HfM,2020-07-22,10.2149375,14.823125,-10.474263124772971,191.584
SE-HfM,2020-07-23,9.693,13.737083333333333,-8.225783290416938,130.81216666666666
SE-HfM,2020-07-24,10.543333333333333,13.198541666666667,-7.675999654422894,222.80016666666666
SE-HfM,2020-07-25,11.46875,13.76375,-7.469321722474026,253.871625
SE-HfM,2020-07-26,10.626213990272582,14.668333333333333,-7.507584569271004,603.4518333333333
SE-HfM,2020-07-27,6.853535116505767,15.463333333333333,-7.863900999684067,198.1948125
SE-HfM,2020-07-28,10.693020833333334,15.710625,-7.878558611059836,365.89408333333336
SE-HfM,2020-07-29,13.821479166666666,16.235,-7.70896895530172,181.44097916666666
SE-HfM,2020-07-30,10.308416666666666,15.423125,-6.288016736009199,169.216125
SE-HfM,2020-07-31,14.344959564955687,16.859791666666666,-6.495117444991822,523.4151875
SE-HfM,2020-08-01,16.733333333333334,17.820625,-7.096485242593035,470.62654166666664
SE-HfM,2020-08-02,14.919583333333334,17.7725,-7.556565460844531,303.2607708333333
SE-HfM,2020-08-03,13.398333333333333,16.69708333333333,-7.839369690814197,300.6784375
SE-HfM,2020-08-04,13.550208333333334,16.372708333333332,-8.128653887267124,319.0535208333333
SE-HfM,2020-08-05,13.322541666666666,15.936458333333333,-8.626300704377835,445.395
SE-HfM,2020-08-06,15.008125,16.060208333333332,-9.102578794007233,310.12333333333333
SE-HfM,2020-08-07,19.274791666666665,16.549375,-9.493215152437323,424.23395833333336
SE-HfM,2020-08-08,20.044166666666666,17.286041666666666,-9.867260143754438,474.57320833333335
SE-HfM,2020-08-09,14.832708333333333,17.277083333333334,-10.503560346313987,513.5179375
SE-HfM,2020-08-10,12.763833333333332,16.470208333333332,-11.129858999206352,501.43710416666664
SE-HfM,2020-08-11,13.336770833333333,16.249791666666667,-11.565121732918998,443.0912916666667
SE-HfM,2020-08-12,13.687968456987866,15.864792853180235,-11.634251598144123,319.59920170008064
SE-HfM,2020-08-13,14.675208333333334,16.128333333333334,-11.742043630350246,227.60285416666667
SE-HfM,2020-08-14,15.763958333333333,16.311041666666668,-11.924374271390459,329.9006875
SE-HfM,2020-08-15,15.089166666666667,16.123125,-12.346742003877338,373.5124375
SE-HfM,2020-08-16,13.003125,15.825208333333334,-12.954646570664298,484.5917083333333
SE-HfM,2020-08-17,11.220833333333333,15.255833333333333,-13.513372299605582,483.02095833333334
SE-HfM,2020-08-18,12.9606875,15.150625,-13.881872163840706,461.998375
SE-HfM,2020-08-19,17.449791666666666,16.141458333333333,-14.183985608494362,362.4041875
SE-HfM,2020-08-20,17.171458333333334,16.659375,-14.490226928499789,384.0341666666667
SE-HfM,2020-08-21,16.918541666666666,16.701875,-14.90973759734991,389.7880625
SE-HfM,2020-08-22,17.21625,16.72125,-14.99453553437659,245.57408333333333
SE-HfM,2020-08-23,13.641416666666666,16.24041666666667,-14.603610251489318,255.45083333333332
SE-HfM,2020-08-24,9.1215625,15.246458333333333,-15.1693822643265,408.0065625
SE-HfM,2020-08-25,8.712208333333333,14.243958333333333,-15.783380592854733,358.435375
SE-HfM,2020-08-26,8.903354166666666,13.824375,-16.12121638385592,310.44185416666664
SE-HfM,2020-08-27,7.926645833333334,13.281458333333333,-16.584522288298228,402.463375
SE-HfM,2020-08-28,9.249729166666667,13.060625,-16.927867053112212,269.82452083333334
SE-HfM,2020-08-29,10.507791666666666,13.1775,-17.179718067499003,312.7953958333333
SE-HfM,2020-08-30,9.203229166666667,12.670625,-17.01196874220114,251.53110416666667
SE-HfM,2020-08-31,10.251395833333333,13.175208333333334,-16.669321230979133,304.40566666666666
SE-HfM,2020-09-01,8.878270833333334,12.551458333333333,-17.61549402008152,384.15110416666664
SE-HfM,2020-09-02,11.591416666666666,12.57125,-17.947745413203453,301.6916458333333
SE-HfM,2020-09-03,11.164583333333333,12.67625,-17.804400131234004,135.933875
SE-HfM,2020-09-04,13.236666666666666,13.075833333333334,-15.170675703261447,130.6609375
SE-HfM,2020-09-05,12.0285,13.16,-12.961680619100534,213.20202083333334
SE-HfM,2020-09-06,9.474604166666667,12.58375,-13.247087465428596,288.4284375
SE-HfM,2020-09-07,10.334354166666667,12.731666666666667,-13.83652453335214,270.692125
SE-HfM,2020-09-08,10.521291666666666,12.536875,-13.500578199019804,203.38739583333333
SE-HfM,2020-09-09,9.938583333333334,12.088125,-13.949204401215331,294.0024375
SE-HfM,2020-09-10,8.184354166666667,11.790416666666667,-14.421497837414686,279.52675
SE-HfM,2020-09-11,7.685854166666666,11.314583333333333,-14.993613852284689,300.36195833333335
SE-HfM,2020-09-12,9.675416666666667,11.560208333333334,-13.997862645393528,203.4586875
SE-HfM,2020-09-13,8.471625,11.428541666666666,-14.488263891463898,256.56185416666665
SE-HfM,2020-09-14,7.9984166666666665,10.786041666666666,-15.393796349868783,297.4575
SE-HfM,2020-09-15,8.011625,10.502916666666666,-15.946055722180578,277.571125
SE-HfM,2020-09-16,5.706875,9.687083333333334,-10.643734130094126,38.3195625
SE-HfM,2020-09-17,6.238125,8.079375,-10.03092877564432,227.13739583333333
SE-HfM,2020-09-18,9.299166666666666,8.129604166666667,-10.155404649041639,226.722875
SE-HfM,2020-09-19,8.109937500000001,8.262166666666667,-10.554846163836126,220.36995833333333
SE-HfM,2020-09-20,7.155395833333333,7.561083333333333,-10.17753738879419,133.10839583333333
SE-HfM,2020-09-21,8.890541666666667,7.427208333333334,-9.631527989845727,52.24514583333333
SE-HfM,2020-09-22,6.734895833333334,7.627291666666666,-9.828779187318215,186.63845833333335
SE-HfM,2020-09-23,9.333916666666667,7.9424375,-9.258698817718727,156.06597916666666
SE-HfM,2020-09-24,7.2287083333333335,8.539791666666666,-9.02564110064057,32.66052083333334
SE-HfM,2020-09-25,8.521,8.919375,-9.150314702418287,216.79770833333333
SE-HfM,2020-09-26,5.297916666666667,8.088791666666667,-8.961894188166447,51.395208333333336
SE-HfM,2020-09-27,5.119375,7.105583333333334,-7.644620091733787,43.547979166666664
SE-HfM,2020-09-28,8.091791666666667,8.000229166666667,-7.233192268105114,87.1206875
SE-HfM,2020-09-29,9.338645833333333,9.619583333333333,-7.245876383641112,120.6114375
SE-HfM,2020-09-30,9.773125,10.216875,-7.488485268144367,35.139604166666665
SE-HfM,2020-10-01,8.4023125,10.106458333333332,-7.807926252321268,53.2283125
SE-HfM,2020-10-02,7.751738835155524,9.680241130865781,-7.577744756655672,89.48995190577773
SE-HfM,2020-10-03,8.530808211185596,9.574380021332175,-6.754834291467167,159.11889142496412
SE-HfM,2020-10-04,8.70402005436609,9.381333757546745,-6.865260182691301,35.90439982244565
SE-HfM,2020-10-05,8.67920745265256,9.098017085164862,-6.544394929511163,19.872017452922798
SE-HfM,2020-10-06,9.43044832896596,9.416871835330422,-6.273801324307257,24.379824476376893
SE-HfM,2020-10-07,9.785,9.84625,-4.379953967354122,20.819854166666666
SE-HfM,2020-10-08,9.429375,9.936875,-3.518454667244881,29.891229166666665
SE-HfM,2020-10-09,8.449125,9.595625,-3.1097078054665555,38.832
SE-HfM,2020-10-10,7.932041666666667,9.1925,-1.8444058151648448,96.62922916666666
SE-HfM,2020-10-11,6.276395833333333,8.149645833333333,-2.3425173398943717,25.032125
SE-HfM,2020-10-12,4.925520833333334,7.453166666666666,-2.915345192521457,63.3528125
SE-HfM,2020-10-13,3.464395833333333,6.726395833333333,-3.6772325311401333,61.60925
SE-HfM,2020-10-14,2.5632012238881297,5.287560234134195,-4.2149157116038225,124.48835875773399
SE-HfM,2020-10-15,3.829317266973776,4.093294533134842,-4.4735399132695495,64.94364339337578
SE-HfM,2020-10-16,2.9925443773007774,4.111625,-4.818110844850686,124.07258333333333
SE-HfM,2020-10-17,3.1544683507535023,3.6862916666666665,-4.971086305145049,57.64460416666667
SE-HfM,2020-10-18,-2.182871401976942,3.0732083333333335,-5.220085636145152,34.39491666666667
SE-HfM,2020-10-19,-2.088529665077843,2.4484791666666665,-5.363602683855233,50.047
SE-HfM,2020-10-20,-4.317355788280008,2.2360416666666665,-5.8355366824757375,94.66541666666667
SE-HfM,2020-10-21,-0.8136424481542088,2.1607916666666664,-5.835130280844851,37.04689583333333
SE-HfM,2020-10-22,-1.4863373488667981,2.035645833333333,-5.282555418043594,30.491854166666666
SE-HfM,2020-10-23,-2.8870066444267066,1.8416666666666668,-5.375868883019537,108.45597916666667
SE-HfM,2020-10-24,-3.7170689473257625,1.8266666666666667,-5.811924625366738,94.32720833333333
SE-HfM,2020-10-25,-1.477307053084579,1.7873541666666666,-5.652490971002963,25.374625
SE-HfM,2020-10-26,4.923929955254215,1.1833333333333333,-2.5932565524210758,27.509854166666667
SE-HfM,2020-10-27,4.215735222039966,2.7853541666666666,-1.6117689241512583,29.294395833333333
SE-HfM,2020-10-28,5.227853258713574,4.370833333333334,-1.7749894566341542,20.206958333333333
SE-HfM,2020-10-29,4.811527626790678,4.7943541666666665,-2.4809533944155464,27.779208333333333
SE-HfM,2020-10-30,-0.7385211573236853,2.886911985700502,-3.289623483549577,41.18364583333333
SE-HfM,2020-10-31,1.4287705420964327,1.742003398224749,-3.460201020264662,14.377229166666666
SE-HfM,2020-11-01,5.459057827100982,3.7213896473277988,-3.3177879210932617,8.577041666666666
SE-HfM,2020-11-02,7.717688068721984,5.867411681133591,-0.8230538397765816,4.087875
SE-HfM,2020-11-03,3.6012401634100266,4.116635321102092,-0.8526095133891488,40.54173991092179
SE-HfM,2020-11-04,1.8903097879931459,1.722378246344905,-2.0544712112226806,48.53420833333333
SE-HfM,2020-11-05,4.167663395180951,1.8258161545887792,-2.368510207608055,40.35822916666667
SE-HfM,2020-11-06,6.778682289184231,2.1364556514585282,-3.2197263334693154,34.1695625
SE-HfM,2020-11-07,5.836341927947084,3.5702103576807,-3.742078565012686,49.26833333333333
SE-HfM,2020-11-08,-0.1256416103245102,1.6630561908702852,-4.209415952656859,52.92135103901679
SE-HfM,2020-11-09,1.3146698552518365,1.0361760181107738,-4.350985904346617,41.041037677499595
SE-HfM,2020-11-10,-1.895723920554427,1.189286878789755,-4.22624057978288,25.8855
SE-HfM,2020-11-11,0.575875,1.4356458333333333,-4.492966695031247,20.1714375
SE-HfM,2020-11-12,0.565375,1.31225,-4.931064904336753,14.3814375
SE-HfM,2020-11-13,2.1557916666666666,1.2671458333333334,-5.044280065179934,10.654458333333332
SE-HfM,2020-11-14,4.304875,1.2353958333333332,-4.520976762976194,5.359166666666667
SE-HfM,2020-11-15,4.651770833333333,1.9965,-4.447413257406716,6.566479166666666
SE-HfM,2020-11-16,4.9968125,3.6101041666666664,-4.014817987988704,3.9096041666666665
SE-HfM,2020-11-17,5.498916666666666,4.886583333333333,-3.727480352603376,5.90675
SE-HfM,2020-11-18,1.92825,3.5485208333333333,-3.8206390725363373,14.2004375
SE-HfM,2020-11-19,-3.1500833333333333,1.9359166666666667,-3.296465145305406,7.631729166666666
SE-HfM,2020-11-20,-3.7626874999999997,1.4559374999999999,-3.607367434612019,18.2650625
SE-HfM,2020-11-21,-2.1952708333333333,1.3467500000000001,-3.6957496221652844,4.382
SE-HfM,2020-11-22,0.5653125,1.3248333333333333,-3.681048995606381,13.599
SE-HfM,2020-11-23,0.09697916666666667,1.3262708333333333,-4.135939334128822,15.193958333333333
SE-HfM,2020-11-24,-4.1205625,1.3215625,-4.285348023843023,16.185083333333335
SE-HfM,2020-11-25,0.6648125,1.3063125,-3.435008859803801,4.4065208333333334
SE-HfM,2020-11-26,-1.3449791666666666,1.1280208333333333,-2.657454022020539,13.470270833333332
SE-HfM,2020-11-27,-6.4630833333333335,1.1828333333333334,-2.160257974764559,13.813
SE-HfM,2020-11-28,-4.858083333333333,1.2533958333333333,-1.5073513353635635,9.935333333333332
SE-HfM,2020-11-29,-6.015833333333333,1.2628541666666666,-0.8212910100587415,9.018854166666667
SE-HfM,2020-11-30,-2.386125,1.125875,-0.03528271776303302,5.670875
SE-HfM,2020-12-01,-4.727666666666667,1.0143541666666667,NA,3.9244166666666667
SE-HfM,2020-12-02,-3.484875,0.9679375,NA,3.0397916666666664
SE-HfM,2020-12-03,0.18064583333333334,0.9365,NA,2.5359791666666665
SE-HfM,2020-12-04,-1.0739791666666667,0.919375,NA,4.039770833333333
SE-HfM,2020-12-05,0.3603958333333333,0.9135625,NA,2.2106666666666666
SE-HfM,2020-12-06,3.03675,0.8931041666666667,NA,1.4538958333333334
SE-HfM,2020-12-07,2.1841041666666667,0.9273750000000001,NA,2.4291666666666667
SE-HfM,2020-12-08,-0.11510416666666666,0.8520416666666667,NA,2.0592083333333333
SE-HfM,2020-12-09,-0.24152083333333332,0.8925625,NA,2.4985
SE-HfM,2020-12-10,0.10264583333333333,0.9540624999999999,NA,2.245375
SE-HfM,2020-12-11,-2.2982291666666668,0.9560624999999999,NA,3.1787916666666667
SE-HfM,2020-12-12,-4.513041666666667,0.9940416666666666,NA,2.1436875
SE-HfM,2020-12-13,-2.0735208333333333,1.0205,NA,1.1428333333333334
SE-HfM,2020-12-14,-1.8627916666666666,1.0322083333333334,NA,1.3878333333333333
SE-HfM,2020-12-15,-1.0409166666666667,1.0364791666666666,NA,1.9468958333333333
SE-HfM,2020-12-16,-3.2382291666666667,1.04625,NA,2.6195
SE-HfM,2020-12-17,-3.6836666666666664,1.0405416666666667,NA,1.5016458333333333
SE-HfM,2020-12-18,-2.3811875000000002,1.0465625,NA,1.8217708333333333
SE-HfM,2020-12-19,-0.191,1.0544583333333333,NA,1.24675
SE-HfM,2020-12-20,1.3229166666666667,1.06775,NA,2.6721875
SE-HfM,2020-12-21,2.0290208333333335,1.0644375,NA,3.191291666666667
SE-HfM,2020-12-22,-0.5976666666666667,0.9975833333333333,NA,5.35575
SE-HfM,2020-12-23,-0.4851875,0.9857291666666667,NA,2.2956666666666665
SE-HfM,2020-12-24,-2.335,0.96875,NA,4.134729166666666
SE-HfM,2020-12-25,-6.0608125,0.9583333333333333,NA,2.76275
SE-HfM,2020-12-26,-6.5624375,0.9667916666666666,NA,2.5979583333333336
SE-HfM,2020-12-27,-0.9452083333333333,0.9512499999999999,NA,2.604
SE-HfM,2020-12-28,-1.2238333333333333,0.9376875,NA,1.1076875
SE-HfM,2020-12-29,-1.7174583333333333,0.9373958333333333,NA,3.0279583333333333
SE-HfM,2020-12-30,-2.859729166666667,0.9414374999999999,NA,3.7715625
SE-HfM,2020-12-31,-5.206333333333333,0.9440208333333333,NA,4.684541666666667
SE-HfM,2021-01-01,-4.1095625,0.9355,NA,2.9658541666666665
SE-HfM,2021-01-02,-7.7402291666666665,0.9290208333333334,NA,3.3039791666666667
SE-HfM,2021-01-03,-9.609020833333334,0.9329166666666667,NA,8.57775
SE-HfM,2021-01-04,-10.428333333333333,0.9391875,NA,10.3690625
SE-HfM,2021-01-05,-14.204791666666667,0.9260208333333334,NA,9.412229166666666
SE-HfM,2021-01-06,-8.512270833333334,0.933,NA,2.5298333333333334
SE-HfM,2021-01-07,-8.568520833333332,0.9397083333333333,NA,2.0856458333333334
SE-HfM,2021-01-08,-8.1823125,0.9379583333333333,NA,2.1224166666666666
SE-HfM,2021-01-09,-5.1706875,0.9380416666666667,NA,2.218916666666667
SE-HfM,2021-01-10,-5.5863958333333334,0.9407708333333333,NA,2.1588958333333332
SE-HfM,2021-01-11,-8.113729166666667,0.9400416666666667,NA,3.9873541666666665
SE-HfM,2021-01-12,-5.58825,0.9504166666666666,NA,2.777375
SE-HfM,2021-01-13,-14.638833333333334,0.9471041666666666,NA,6.964916666666666
SE-HfM,2021-01-14,-19.10125,0.9390208333333333,NA,11.725791666666666
SE-HfM,2021-01-15,-10.459,0.937625,NA,14.6286875
SE-HfM,2021-01-16,-8.735604166666667,0.9324791666666667,NA,23.763875
SE-HfM,2021-01-17,-13.302354166666667,0.9270416666666668,NA,31.4036875
SE-HfM,2021-01-18,-20.248958333333334,0.9217083333333334,NA,41.4406875
SE-HfM,2021-01-19,-19.303541666666668,0.9158958333333334,NA,11.612187500000001
SE-HfM,2021-01-20,-10.330625,0.9104166666666667,NA,7.540041666666666
SE-HfM,2021-01-21,-6.965520833333334,0.9088333333333334,NA,6.1248125
SE-HfM,2021-01-22,-4.7781666666666665,0.9116875,NA,5.2954375
SE-HfM,2021-01-23,-7.4530625,0.9171666666666667,NA,12.923604166666667
SE-HfM,2021-01-24,-11.873125,0.9085208333333333,NA,9.7953125
SE-HfM,2021-01-25,-10.440208333333333,0.905,NA,15.794708333333334
